#{"t_start": 1735009299.0923617, "env_id": "GraspEnv_v3"}
r,l,t
-2.071112,7,39.116235
-1.430147,5,39.282949
-0.542582,5,39.301952
0.056387,2,39.31094
-4.464403,13,39.360559
-13.890848,14,39.408559
0.82305,1,39.414577
-13.122355,14,39.465204
-0.753419,4,39.486197
-12.555427,14,39.538252
-0.035145,4,39.55383
0.296981,2,39.638874
-12.989298,14,39.690147
0.556306,2,39.701138
-12.646561,14,39.750752
0.459928,2,39.762767
0.889144,1,39.769758
0.967793,1,39.77576
0.857593,1,39.781767
0.880764,1,39.787761
-8.502351,14,39.843835
-4.870161,9,39.955748
-2.464653,6,39.979742
-3.057917,10,40.014742
-3.703853,7,40.043829
-2.981016,7,40.071542
0.867833,1,40.077541
-0.789729,3,40.093462
-10.670126,14,40.146607
0.177676,2,40.157229
0.445481,2,40.166242
-11.250725,14,40.298318
-0.370328,3,40.312319
-2.027713,4,40.32831
-6.379472,14,40.379016
0.941724,1,40.385015
-0.091648,4,40.401019
-9.612793,14,40.448619
-8.481616,14,40.499679
0.298716,2,40.510672
-12.69035,14,40.560892
-10.75146,14,40.701238
-13.818692,14,40.749301
0.915521,1,40.75643
-11.326717,14,40.806421
-1.436007,5,40.825424
-2.522705,6,40.848469
-9.255335,12,40.892121
-0.346587,3,40.904114
-3.231762,10,40.942165
-12.175762,14,40.992756
-9.177625,14,41.121454
-9.377488,14,41.18407
0.814335,1,41.19307
-7.462395,14,41.243128
-7.621183,14,41.292224
-7.002785,14,41.340281
-7.246324,14,41.38939
-2.111087,8,41.418391
-8.863317,14,41.467678
-11.33334,14,41.515764
-7.189834,12,41.643749
-6.055417,12,41.689953
-4.681772,9,41.725954
-4.776343,9,41.759121
-0.066223,2,41.768118
-3.080029,8,41.798127
-1.297734,4,41.81412
-2.56586,9,41.847184
-3.351614,8,41.877276
0.538638,2,41.887289
-8.3538,14,42.019206
-0.842803,6,42.042259
-0.005928,3,42.055409
-0.080825,2,42.064399
-4.32154,9,42.097399
-7.125522,11,42.136429
-10.483354,14,42.185138
-11.805157,14,42.219118
0.98813,1,42.226118
0.857861,1,42.233121
-7.792907,14,42.375252
-5.078737,10,42.415249
-11.111319,14,42.464453
-0.588974,3,42.477455
-1.873144,5,42.496455
-11.131466,14,42.539519
-4.540442,9,42.560859
0.969044,1,42.56486
0.919137,1,42.568861
0.059848,2,42.574856
-12.351672,14,42.716724
0.888354,1,42.723731
-7.299212,12,42.767018
-1.65517,5,42.786016
-0.206746,4,42.80201
-0.039667,2,42.811017
-2.656012,7,42.83601
-3.288846,10,42.872197
-7.985693,14,42.922214
0.912698,1,42.928201
-1.715391,7,43.047196
-0.60209,5,43.067893
-10.465462,14,43.115893
-12.231909,14,43.163493
-1.044966,4,43.179511
-0.912066,5,43.202514
0.862342,1,43.208508
-11.964586,14,43.259228
0.073164,3,43.271226
0.091305,3,43.285227
-13.780853,14,43.433232
-1.786037,5,43.449284
-6.815692,14,43.479889
-13.247893,14,43.518886
-13.116577,14,43.565637
0.275484,4,43.576645
-3.131269,9,43.606712
-13.363825,14,43.657195
-6.126076,14,43.709093
-13.498988,14,43.757322
-11.104465,14,43.888258
-0.015655,3,43.901264
-7.812244,14,43.951321
-11.337691,14,44.000574
-4.651937,9,44.032573
-9.518899,14,44.080741
-6.472106,12,44.122757
-0.492626,3,44.135756
-10.913684,14,44.18555
0.178606,2,44.19555
-0.98514,3,44.299338
-8.06746,14,44.354529
0.241654,2,44.36616
-1.072689,6,44.39116
-1.132781,4,44.407153
-1.957183,8,44.436163
0.175415,3,44.448222
-11.752272,14,44.496801
0.529996,2,44.50681
-2.218768,9,44.542873
0.268006,2,44.634994
0.96849,1,44.643182
-7.977923,14,44.694272
-12.62465,14,44.744335
-13.745148,14,44.793497
0.885456,1,44.799482
-13.128788,14,44.848545
-9.588677,14,44.898629
-10.566793,14,44.949686
-13.845124,14,44.991817
-11.758731,14,45.106372
-13.131726,14,45.140372
-11.794093,14,45.170055
-12.260494,14,45.199047
0.953798,1,45.20406
-10.456882,14,45.235033
-8.11822,14,45.2662
-8.58705,12,45.310216
-0.192404,3,45.322228
-2.931376,7,45.348253
0.869217,1,45.437433
0.132049,3,45.450484
0.348851,2,45.459599
-12.536799,14,45.50659
-11.897466,14,45.560831
-1.124531,4,45.578831
-13.327772,14,45.629844
0.892491,1,45.634828
0.288223,2,45.640836
0.693997,2,45.647885
0.813996,1,45.732325
-5.407423,8,45.765961
-9.800786,14,45.814946
-4.903007,8,45.842962
-2.933126,7,45.868156
-3.600408,7,45.894156
-3.794824,8,45.923157
-2.20961,8,45.952212
-2.928654,6,45.975405
-3.139099,11,46.020407
-13.654992,14,46.154321
0.855195,1,46.161527
-12.867509,14,46.214532
-4.436138,9,46.24859
-9.499634,14,46.295699
-10.37521,14,46.34474
0.918704,1,46.350747
-10.117475,14,46.404985
-11.396238,14,46.453042
-3.496398,8,46.483182
-8.002872,14,46.606397
-5.434012,9,46.639406
0.596054,2,46.64845
0.963319,1,46.655448
0.86884,1,46.66059
-6.828784,14,46.711598
-7.650474,14,46.76278
0.16435,2,46.772798
-7.128024,14,46.821789
-12.612038,14,46.870031
-12.86212,14,46.995288
-3.143183,7,47.023267
-2.270405,5,47.043285
-2.576614,7,47.068453
-0.548732,4,47.084463
-10.348775,14,47.132455
-3.45217,14,47.185692
-1.439541,6,47.207689
-1.175422,4,47.223683
-2.570301,7,47.250749
-5.338758,12,47.37916
0.962739,1,47.38616
0.948262,1,47.39216
-11.906186,14,47.442167
-2.412181,6,47.464293
-12.470227,14,47.51831
-9.755337,14,47.573636
-12.129505,14,47.621619
-11.556646,14,47.672781
0.015967,2,47.681781
-1.492756,4,47.789718
-11.198748,14,47.840734
-1.941444,5,47.859772
-8.330259,14,47.911029
-8.034298,14,47.960079
-11.561591,14,48.010732
-0.258937,3,48.023732
0.723014,2,48.033719
-13.889582,14,48.083344
-11.448075,14,48.138344
-2.681164,6,48.224047
-5.109608,8,48.250095
-11.737093,14,48.295673
-9.018008,14,48.343671
0.135634,2,48.353735
-2.066871,7,48.379938
0.842051,1,48.385931
-7.399385,14,48.435931
-1.131388,3,48.44998
-12.002801,14,48.500135
-0.873985,5,48.609626
-10.675352,14,48.660643
-9.39885,14,48.712228
-13.323067,14,48.761277
-12.170195,14,48.810981
-3.276068,11,48.855062
-1.367812,5,48.874768
0.875179,1,48.882761
-0.715375,3,48.896836
0.535758,2,48.904799
-5.902178,10,49.005693
-1.009403,4,49.021685
0.996181,1,49.027698
-11.776803,14,49.084321
-9.319338,14,49.116326
-5.648902,12,49.168477
-7.456395,13,49.206469
-8.252254,14,49.254517
-9.868417,14,49.303855
0.71343,2,49.312849
-6.301011,14,49.463334
-7.766232,13,49.514976
0.938711,1,49.521967
-5.400668,11,49.56202
-6.954035,12,49.605179
-3.762805,8,49.634178
0.625448,2,49.644178
0.346993,2,49.654214
-11.329375,14,49.710326
-1.072989,5,49.729334
-0.631133,3,49.8396
-12.364778,14,49.89124
0.147327,2,49.90124
-0.056806,3,49.915233
-4.863548,10,49.95429
-12.49543,14,50.003852
-10.192563,14,50.044869
-8.688177,14,50.093652
0.902671,1,50.099659
-9.956785,14,50.151724
-2.315563,7,50.356601
-3.18852,8,50.389787
-0.241984,3,50.404788
-4.428242,10,50.43878
0.201997,2,50.44478
-5.429175,11,50.471131
-6.123319,11,50.497124
-4.023216,9,50.517131
0.948939,1,50.521124
-9.838522,14,50.553155
0.209602,2,50.640793
-9.536035,14,50.691178
0.894266,1,50.698195
-9.907609,14,50.750182
-12.695545,14,50.798404
-0.663993,4,50.814399
-7.192128,13,50.860453
0.078168,2,50.869583
-4.627824,10,50.906576
-1.383479,4,50.922576
-0.300448,3,51.038434
-5.585786,11,51.081048
-11.611352,14,51.135063
0.096579,2,51.145053
-2.02303,9,51.178373
-0.531551,4,51.190369
-13.48749,14,51.221376
0.892407,1,51.224376
-1.480971,4,51.235373
-10.596504,14,51.287624
-12.707678,14,51.410939
-11.81673,14,51.458994
-8.908753,14,51.513319
-7.545569,14,51.562361
0.302515,2,51.575941
-1.077402,5,51.595954
-10.703928,14,51.650948
0.83461,1,51.655999
-4.165535,7,51.682233
0.897028,1,51.689239
0.88562,1,51.781044
-1.056334,5,51.805035
-1.685626,4,51.822034
-6.976567,11,51.865077
-9.197356,14,51.914205
0.896295,1,51.921196
0.156781,3,51.934196
-11.342498,14,51.981478
-11.884121,14,52.03056
-5.336403,13,52.074187
-10.875707,14,52.210902
-4.75294,9,52.242893
0.99594,1,52.248902
-9.559749,14,52.299061
-0.413917,3,52.313054
-0.633071,4,52.330052
0.538518,2,52.340061
-3.560126,6,52.362103
-2.231197,5,52.381206
-0.457063,3,52.394215
-2.716588,7,52.499357
-7.218644,14,52.554365
-3.844555,9,52.586572
-1.820344,6,52.609554
-7.604938,12,52.651554
-7.225075,14,52.701752
-3.146113,11,52.741758
-12.320313,14,52.791901
0.579292,2,52.801899
-11.088651,14,52.853899
-12.870536,14,53.006081
0.132509,4,53.022081
-5.712895,10,53.058138
-6.902919,12,53.099231
0.407545,2,53.106239
-0.486873,6,53.12123
-10.192097,14,53.157339
-1.720838,5,53.177464
0.53789,2,53.186464
-11.052206,14,53.235445
-4.956353,13,53.362883
-1.919315,8,53.397048
-1.236567,7,53.416042
0.671925,2,53.422048
0.143273,3,53.430041
0.614809,2,53.436032
-6.597008,11,53.461097
-12.693292,14,53.510187
-4.159406,11,53.548198
-9.489143,14,53.597382
0.583198,2,53.6828
-9.382334,14,53.732789
0.833413,1,53.738781
-7.474456,14,53.793556
-1.047402,4,53.812469
-11.974795,14,53.862518
-8.916821,11,53.907127
-0.020376,3,53.923117
-7.78542,14,53.973961
0.834099,1,53.980104
-6.741296,14,54.114714
0.959884,1,54.120732
-13.850896,14,54.175892
0.866195,1,54.181892
-13.673926,14,54.229885
-1.792875,7,54.254885
-5.021649,14,54.303152
0.347312,3,54.315151
-13.437049,14,54.364137
-13.933118,14,54.411767
-2.795843,8,54.563328
-2.149468,5,54.575541
-7.216648,12,54.617534
0.874865,1,54.623543
0.904912,1,54.629536
-0.677949,4,54.645536
-7.909288,14,54.693699
-0.734277,4,54.709688
-9.430527,14,54.757705
-1.159227,4,54.772776
-2.927134,5,54.880141
-11.628904,14,54.930143
-1.169956,5,54.951135
-0.173833,3,54.965194
-3.837975,9,55.000291
0.822328,1,55.0073
-1.213221,4,55.022299
-2.203188,8,55.051298
-1.908398,6,55.074356
-10.847877,14,55.114995
-11.358973,14,55.239898
0.833833,1,55.246895
-0.379502,4,55.261948
-0.702961,3,55.27394
-7.250807,14,55.325527
-9.437657,14,55.374689
0.37607,2,55.383404
0.916961,1,55.389405
-12.071774,14,55.440364
0.137541,2,55.450372
-0.869129,6,55.559964
-7.853269,14,55.61015
-4.643275,7,55.632137
0.145116,3,55.641144
-0.801421,5,55.65314
-10.652853,14,55.69585
0.199438,2,55.706857
-0.397933,3,55.719849
-9.165555,14,55.767869
-0.434874,3,55.780449
0.210454,2,55.869678
-10.705194,14,55.919368
-9.443682,14,55.97241
-2.215906,5,55.992015
0.932255,1,55.998999
-2.419086,6,56.022998
-8.397822,14,56.074058
0.495901,2,56.084693
-3.413948,7,56.110693
0.178629,3,56.122694
-0.023498,2,56.209208
-4.174706,9,56.24219
-7.822344,14,56.290414
-0.569326,4,56.307406
0.09545,3,56.321413
-13.914789,14,56.369478
-13.426457,14,56.417638
-1.675688,6,56.442642
-5.843036,9,56.474702
-12.536633,14,56.525333
-1.74004,6,56.630766
-1.523658,6,56.652769
-13.004977,14,56.703481
-12.684836,14,56.752483
-0.063387,3,56.764557
0.08435,2,56.773544
0.398844,3,56.786136
-5.531104,10,56.821151
0.61815,2,56.830143
-8.518252,14,56.878214
0.954781,1,56.954301
-9.564175,14,57.003481
-11.914032,14,57.054481
-9.022481,14,57.108671
-9.548902,14,57.15667
-11.329376,14,57.205886
0.906377,1,57.213886
-9.243866,14,57.262964
-11.678366,14,57.302788
0.430088,2,57.311854
-1.751475,4,57.404452
-1.856677,5,57.424388
-11.99878,14,57.474416
-9.715995,14,57.522999
-5.161364,13,57.572043
-8.913204,14,57.622222
-8.531028,14,57.673436
0.879658,1,57.679043
-8.066675,14,57.728183
-10.934649,14,57.776155
-12.320901,14,57.906349
-1.428967,9,57.939332
0.590848,2,57.949333
-10.66434,14,57.999573
-0.651286,4,58.015592
-6.133084,11,58.054495
-2.995727,6,58.07759
-2.91129,7,58.104063
-11.784884,14,58.157063
0.929207,1,58.163053
-1.470039,4,58.253742
0.458686,2,58.26375
-11.299838,14,58.313892
-3.303183,8,58.342898
0.820096,1,58.349892
0.815438,1,58.35591
-0.008056,2,58.364901
-12.947394,14,58.415608
-0.389254,3,58.428671
-2.105033,7,58.454672
-9.143536,14,58.600797
-11.152778,14,58.650677
0.851525,1,58.65666
-11.55663,14,58.707043
0.82287,1,58.713053
0.945143,1,58.719044
-3.056589,6,58.742052
0.618608,2,58.749052
0.903374,1,58.753052
-10.30298,14,58.787673
-3.133184,6,58.896099
-0.896276,4,58.912105
-8.578724,14,58.961099
0.099982,2,58.972159
0.8548,1,58.977159
-7.300391,14,59.026749
-1.824731,4,59.042757
0.957229,1,59.048757
-1.85875,5,59.067814
0.82502,1,59.073814
-2.230319,6,59.188305
-11.262752,14,59.244305
-1.149953,7,59.270362
0.873824,1,59.278362
0.873681,1,59.283521
-0.321748,4,59.299528
-0.883671,5,59.319528
-2.765742,5,59.338519
-10.813829,14,59.386446
0.391459,3,59.399448
0.87286,1,59.479492
-3.317611,8,59.510092
0.850579,1,59.518086
-12.793414,14,59.567085
-13.776252,14,59.617251
-10.300229,14,59.66725
-10.685032,14,59.71745
-10.922238,14,59.76145
-13.407982,14,59.809618
-10.473058,14,59.858705
-0.848301,6,59.965515
-1.944486,6,59.988698
-12.674954,14,60.038702
-10.556211,14,60.087854
0.997114,1,60.093845
-2.955599,9,60.116848
0.510635,2,60.126854
0.965468,1,60.132863
-12.245833,14,60.180911
-9.511295,14,60.230551
0.006622,4,60.335229
0.974663,1,60.342229
0.678885,2,60.352229
-8.299587,13,60.397398
-13.416422,14,60.446416
0.936652,1,60.452427
0.999107,1,60.458418
-4.629167,12,60.501187
-1.935433,6,60.521118
-13.206381,14,60.55511
-11.558485,14,60.672832
-6.149886,11,60.713952
-10.939311,14,60.762944
-9.049569,14,60.812153
0.458829,2,60.822168
0.114239,2,60.831159
0.26319,2,60.840161
-1.390286,5,60.859168
0.288169,3,60.872216
-8.144776,14,60.920312
-3.770057,7,61.04116
-0.838079,4,61.057144
-1.027367,6,61.080209
-9.351406,14,61.13079
-12.515915,14,61.179834
-1.463881,5,61.199054
-0.192741,3,61.21107
0.895354,1,61.217069
-8.145001,14,61.266078
-11.587111,14,61.316776
-10.98076,14,61.455643
-6.818028,14,61.498807
-11.783239,14,61.528813
-0.892776,3,61.535804
-2.6387,5,61.547807
-10.878668,14,61.597043
-0.358759,3,61.609047
0.64955,2,61.618047
-0.104587,3,61.631041
-4.85827,12,61.667055
-12.122654,14,61.79355
-8.344743,13,61.839561
-13.096041,14,61.890737
-5.995549,14,61.93973
-7.912639,13,61.985776
-5.902696,9,62.017439
-0.185393,3,62.030445
0.880697,1,62.036443
-0.786443,4,62.052454
-6.385599,14,62.100121
-0.04821,3,62.324327
-0.487798,5,62.344094
-1.547134,5,62.363029
-0.909201,7,62.395748
0.218496,3,62.409745
0.439073,2,62.419738
-6.740192,13,62.466735
-10.558824,14,62.514344
-12.253434,14,62.56538
0.995334,1,62.573379
0.966238,1,62.667193
-12.209062,14,62.724825
-9.333826,14,62.774884
-7.143517,14,62.828064
0.939292,1,62.834057
-10.581176,14,62.883127
-12.147662,14,62.932609
-5.751273,14,62.987659
-1.816508,5,63.008234
-0.342091,4,63.027221
-2.293377,7,63.132479
-4.14614,7,63.151488
-9.799866,14,63.182521
-9.176888,14,63.215638
-1.502711,5,63.235626
-9.190839,14,63.283688
-9.365281,14,63.332787
0.956764,1,63.33878
-0.154347,3,63.350805
-1.07447,3,63.363799
-2.642605,6,63.459492
-8.982103,14,63.515097
-0.534616,5,63.535107
0.991442,1,63.541098
-12.667273,14,63.59631
-1.179926,6,63.618313
-1.286989,5,63.639313
0.493709,2,63.649313
-10.270627,14,63.699497
0.907529,1,63.705489
-10.702688,14,63.842203
-13.126693,14,63.896441
-13.853822,14,63.939433
-12.152079,14,63.988499
-12.326718,14,64.037985
-13.419298,14,64.08707
0.547336,2,64.096692
0.920562,1,64.102689
-9.397556,14,64.150704
0.903062,1,64.157748
-1.4887,4,64.253581
-1.356193,5,64.265573
0.226586,3,64.273574
0.947836,1,64.277657
-10.959877,14,64.315225
0.454268,2,64.324219
-13.711399,14,64.374225
-0.065945,3,64.386292
-5.538002,12,64.42987
0.903806,1,64.435862
-13.169506,14,64.577706
-0.253049,3,64.589687
-0.915955,3,64.602334
-0.165513,2,64.611348
-10.735936,14,64.659348
-0.172625,2,64.669338
0.341075,2,64.678379
-0.013125,3,64.6904
0.811745,1,64.696997
0.874603,1,64.704007
-8.816063,14,64.834013
-6.335646,13,64.879985
0.990149,1,64.885986
-0.011269,4,64.904606
0.894728,1,64.911611
-9.562391,13,64.956605
0.230515,3,64.969612
-4.984739,9,65.00127
-3.15117,6,65.01827
0.207473,2,65.025267
-7.315863,11,65.138711
0.266117,2,65.150721
-12.647698,14,65.198679
-11.407861,14,65.250677
-7.037308,11,65.28964
-12.251242,14,65.338244
-4.724036,13,65.383282
-3.086594,9,65.416416
0.90996,1,65.423431
0.519805,2,65.432431
-11.550771,14,65.617641
-2.261291,8,65.646633
-11.776691,14,65.694788
-5.797024,11,65.733801
0.908479,1,65.740795
-2.481541,5,65.759805
-8.478299,13,65.805118
0.314405,3,65.817114
-5.749364,12,65.85803
-9.619225,14,65.908201
-11.744312,14,66.048695
-2.602054,5,66.068696
-11.614787,14,66.123318
-3.655609,8,66.152319
-10.036961,14,66.201446
-12.453188,14,66.253444
-10.668165,14,66.297653
-0.311894,4,66.30765
-0.610704,5,66.319664
-12.660044,14,66.353646
0.128271,3,66.452191
0.975925,1,66.459173
-13.284985,14,66.498798
0.935204,1,66.505803
-12.106979,14,66.558794
0.076936,3,66.576803
0.946224,1,66.58486
-0.486667,4,66.600999
-0.133189,3,66.612996
-13.621048,14,66.667996
-1.91928,5,66.763708
-6.20385,11,66.803317
-1.037657,4,66.819318
0.968943,1,66.829321
-2.209823,6,66.852318
-9.378506,14,66.898524
-7.637352,14,66.93653
-10.842927,14,66.98558
0.948174,1,66.99158
-12.228397,14,67.045702
-0.845827,4,67.147541
-12.510512,14,67.198174
-1.19321,5,67.217157
0.835507,1,67.223166
-2.522289,6,67.245175
0.044843,2,67.255165
-3.984563,7,67.281173
-10.543988,14,67.331319
0.973605,1,67.337319
-3.783617,8,67.366316
-0.444602,4,67.466027
-5.09021,11,67.51164
-1.767736,6,67.534639
-7.600533,14,67.584683
-13.786694,14,67.634788
-10.137493,14,67.686836
-11.84008,14,67.740026
-0.410886,3,67.753024
-8.438735,14,67.799292
0.501772,2,67.805285
-10.687059,14,67.937521
0.895495,1,67.943513
0.422294,2,67.953521
-0.213243,3,67.965515
-1.974786,5,67.98457
0.969953,1,67.990572
0.293667,2,68.002705
-13.041745,14,68.050692
-4.802705,12,68.092749
-11.881053,14,68.147959
-10.530693,14,68.293041
-4.15002,9,68.323211
0.393136,2,68.331207
-8.692325,14,68.381219
-6.923476,14,68.437504
0.408912,3,68.450494
-12.260974,14,68.49967
-3.762436,11,68.544663
-12.95733,14,68.59371
-7.711733,12,68.636835
-10.194303,14,68.779716
0.03084,2,68.790751
-0.93313,3,68.803876
0.485574,2,68.813893
-11.485835,14,68.860887
-8.846636,14,68.895944
-9.33012,14,68.930213
0.511079,2,68.936228
0.499999,2,68.944211
-0.973457,3,68.957222
-0.919021,5,69.053704
0.451837,2,69.062696
-12.021992,14,69.113324
-12.668193,14,69.161351
-0.075021,3,69.17434
-1.779363,4,69.19039
-5.634675,9,69.223499
0.953951,1,69.229491
-8.928398,14,69.285563
-2.95266,8,69.314652
0.553426,2,69.412577
-13.215977,14,69.465584
-0.177331,3,69.478583
-0.63206,4,69.495622
-3.194544,7,69.51319
-0.903065,6,69.528196
-10.144087,14,69.573179
0.135836,3,69.58624
-3.68882,13,69.631402
0.995055,1,69.637402
-10.330396,14,69.776314
-12.670142,14,69.83094
-11.983818,14,69.880932
-8.461733,14,69.914139
-2.569504,8,69.934133
0.968973,1,69.938138
-0.838307,3,69.949131
-10.441833,14,70.000196
-12.234047,14,70.044821
-10.339585,14,70.076821
-8.121443,12,70.210341
-0.221151,3,70.223341
-12.99887,14,70.273335
-1.125776,4,70.291391
-11.39207,14,70.341522
0.186705,2,70.350511
-3.629743,7,70.377515
-0.225303,3,70.390579
-0.809501,3,70.402724
-0.722053,5,70.421719
-8.56897,14,70.55963
-3.299506,7,70.58563
-6.831407,14,70.634296
-6.464585,10,70.670296
0.328851,3,70.68329
-10.906345,14,70.733493
-10.919844,14,70.783502
-7.966379,14,70.833739
-9.044069,14,70.88474
-11.404381,14,70.934922
-10.439018,14,71.24648
-8.876874,14,71.29653
-0.133248,2,71.305626
-7.313617,14,71.355619
-0.749391,4,71.371619
-11.620981,14,71.421912
-1.260323,4,71.438919
-5.629533,9,71.470901
-9.019842,14,71.519106
-7.911763,14,71.568114
-10.160741,14,71.700878
-10.385263,14,71.751493
-0.997441,4,71.767485
-10.746652,14,71.816633
-2.889369,5,71.835634
0.189454,2,71.844628
0.869933,1,71.850636
-1.703854,7,71.876634
0.844689,1,71.882629
0.942608,1,71.888642
-1.822289,5,71.98194
-7.904923,14,72.033121
-5.962585,13,72.069122
0.493976,2,72.075122
-2.236266,8,72.10216
0.559144,2,72.112403
-3.428079,8,72.14141
-0.588115,3,72.154419
-1.072495,3,72.168412
0.865902,1,72.176406
0.845237,1,72.25818
-9.429716,14,72.310093
-7.095885,10,72.346072
-10.962188,14,72.395164
-1.792945,8,72.426765
0.639674,2,72.436749
0.380844,2,72.44575
-10.972453,14,72.495903
-2.763998,7,72.518532
-5.527153,8,72.537552
-4.712254,7,72.626482
-9.763105,14,72.672401
-12.787812,14,72.703569
-6.741089,12,72.744193
0.349511,2,72.755266
-12.388879,14,72.805404
-2.9006,9,72.838096
0.375563,2,72.848115
-0.60641,4,72.866041
-2.391394,5,72.886097
-1.155218,4,72.975953
0.131107,3,72.990016
0.847683,1,72.997104
-13.251088,14,73.0518
-6.959385,14,73.099872
-12.508081,14,73.145508
0.882337,1,73.152493
-13.39944,14,73.203743
-13.700155,14,73.254575
-7.486359,14,73.30269
-4.919898,10,73.433199
-8.31274,14,73.482209
-5.616667,8,73.513848
-9.742383,14,73.570729
-9.176196,14,73.62272
-11.589051,14,73.673627
-0.295287,3,73.687597
-8.402642,14,73.738475
-6.062001,9,73.771458
-7.938324,14,73.823223
-12.548377,14,73.960867
0.994777,1,73.968873
-1.588199,5,73.988856
-7.672329,14,74.03864
0.281196,2,74.048597
0.887693,1,74.055624
0.192099,2,74.066639
-9.892629,14,74.116554
0.108773,2,74.125548
-11.812123,14,74.176507
-5.240156,11,74.301071
-11.012155,14,74.350821
-3.38862,8,74.381754
-12.544211,14,74.431575
-1.754199,4,74.44765
0.904115,1,74.453654
-1.21476,4,74.470659
0.741859,2,74.479649
-3.72185,8,74.508789
-7.317823,14,74.558495
-9.152882,14,74.681383
-9.187274,14,74.72401
-0.023844,2,74.73501
-1.146048,5,74.759995
0.178272,3,74.77801
0.262288,3,74.793995
-8.229667,13,74.853153
0.593935,2,74.865144
-3.470815,7,74.900204
-8.067356,14,74.95929
0.066372,2,75.121904
-10.260338,14,75.181931
-8.518904,14,75.228855
0.045318,3,75.245781
-1.824608,7,75.276781
0.833426,1,75.283784
-2.615827,7,75.311394
-6.7894,14,75.36246
-10.962585,14,75.409525
0.959181,1,75.416155
-1.10532,5,75.521045
-4.727577,11,75.562989
-0.827668,3,75.577974
-1.690322,7,75.607038
-4.494633,9,75.641688
-1.95498,5,75.662758
-9.510741,14,75.715343
-1.158091,5,75.736352
-11.360132,14,75.790347
-8.330924,13,75.840037
-0.898549,5,75.956731
-0.10483,4,75.973726
-0.281881,3,75.985738
0.975392,1,75.991727
-9.004411,14,76.042716
-11.63249,14,76.091705
0.459096,2,76.100839
-8.773028,14,76.150603
-11.945126,14,76.204589
0.07888,3,76.218205
0.992287,1,76.306361
-0.734145,3,76.320021
-1.798822,4,76.337092
-1.596561,4,76.353105
-10.308354,14,76.404098
-7.215721,14,76.454778
-10.69993,14,76.504834
-9.777159,14,76.545455
-3.518585,8,76.580459
-6.525586,14,76.629412
-1.196731,4,76.726108
-0.589572,4,76.743107
-5.251035,14,76.794108
-10.875049,14,76.844017
-10.85373,14,76.894956
0.132325,2,76.905114
-11.095392,14,76.952885
0.166845,2,76.962883
-10.725498,14,77.011027
-0.953824,4,77.026813
-0.924936,3,77.11394
-8.500404,14,77.164733
-7.698582,14,77.213857
-4.200396,7,77.240569
0.882865,1,77.247564
0.057028,2,77.257554
-5.737568,9,77.290559
-9.478305,14,77.324196
-1.875129,4,77.340199
-9.056869,14,77.388206
-3.736984,7,77.490925
-3.218737,9,77.524568
0.916231,1,77.530569
0.844397,1,77.536562
-5.874806,10,77.572553
-12.054712,14,77.621803
-11.950102,14,77.669802
-8.174267,14,77.718971
-5.835184,9,77.751978
-1.418679,5,77.77097
-13.283612,14,77.897683
-8.923138,14,77.94733
-0.969916,4,77.963333
-13.0469,14,78.011383
0.627131,2,78.022483
-11.091874,14,78.075465
-13.113573,14,78.119633
-12.996587,14,78.150632
-5.948872,11,78.176633
-1.768706,6,78.196635
0.976375,1,78.323294
-0.622962,5,78.345228
-11.413474,14,78.393296
0.890178,1,78.400296
-12.737232,14,78.448201
-1.742655,7,78.474195
0.382428,2,78.483196
-0.657518,3,78.495197
-13.893377,14,78.544101
-11.264469,14,78.592099
-10.791695,14,78.717794
-4.089107,7,78.743932
-2.692988,9,78.775903
-1.818122,6,78.798833
-10.823748,14,78.830475
-10.770391,14,78.862484
-11.054641,14,78.893484
-0.835189,3,78.900475
-4.733399,10,78.921634
0.313524,2,78.927632
-0.907365,3,79.015784
-11.37641,14,79.06742
-0.221096,4,79.083411
0.829518,1,79.08942
-10.748082,14,79.138041
-1.469412,5,79.163039
-8.844998,14,79.211096
0.952378,1,79.217105
-10.291491,14,79.264225
-11.104553,14,79.312263
0.150824,2,79.418489
-1.026581,4,79.435539
-2.467603,7,79.461545
0.931977,1,79.46753
0.589872,2,79.476537
-9.960493,14,79.567244
0.697722,2,79.57625
-11.033326,14,79.624867
0.89362,1,79.630851
-1.538238,4,79.645867
-11.836561,14,79.782568
0.379425,2,79.792574
-11.510723,14,79.839191
-8.718345,14,79.8872
-8.574319,14,79.937396
0.295428,2,79.946399
-10.194219,14,79.994387
-9.269591,14,80.041556
-12.338777,14,80.089567
-10.400479,14,80.130787
-9.226122,14,80.240767
0.02123,2,80.250687
-4.590779,9,80.282722
-3.242866,7,80.307912
0.531772,2,80.318913
-13.232083,14,80.372627
0.902234,1,80.378688
-3.922667,8,80.407789
-11.664332,14,80.458534
-6.340185,14,80.506598
-9.871688,14,80.640922
-9.459827,14,80.688985
-8.597651,14,80.737611
-10.400396,14,80.77262
0.810692,1,80.77661
-10.747241,14,80.809748
-11.598426,14,80.840655
-1.330108,5,80.857651
-6.634693,10,80.89365
-12.483187,14,80.96056
-4.915153,10,81.076391
-12.887019,14,81.126049
-2.836067,7,81.156049
-11.483891,14,81.204044
0.939541,1,81.211114
0.929738,1,81.217125
-3.550659,12,81.258202
-13.310103,14,81.306203
-2.748221,7,81.331354
-9.850768,14,81.381355
-12.686113,14,81.505147
0.063618,2,81.515289
-10.310832,14,81.568977
