#{"t_start": 1734950681.6601818, "env_id": "GraspEnv_v3"}
r,l,t--12.744026,14,2.629305
-8.703472,14,5.083122
-9.353829,14,5.105133
-0.950417,5,5.113122
-2.580943,5,5.298517
-6.517527,10,5.313512
-10.258413,14,5.335521
0.193421,3,5.341516
-0.928429,3,5.347548
-0.114844,3,5.352521
-4.341735,7,5.363563
-12.361595,14,5.385212
-3.516852,5,5.393177
-9.323512,14,5.414183
0.822845,1,5.585126
-3.360759,7,5.597126
-7.606775,14,5.619127
-8.73892,14,5.639151
-1.963794,3,5.645126
-8.9791,14,5.6662
-1.958876,5,5.6752
-2.51903,7,5.686291
-11.568795,14,5.71033
-7.578952,14,5.733304
-8.575298,14,5.914509
-2.346435,4,5.92151
-0.306958,3,5.927514
-8.930407,14,5.950505
-0.132157,1,5.953503
-9.608151,14,5.972629
-9.529497,14,5.99279
-4.681606,9,6.006824
-7.26416,14,6.02779
-0.95076,3,6.033824
-7.676518,14,6.218389
0.921839,1,6.220394
-11.544635,14,6.242394
-9.412313,14,6.262391
-3.205888,10,6.279611
-0.308254,4,6.287623
-11.471456,14,6.309615
-0.788146,3,6.31465
-12.271208,14,6.335657
-11.055905,14,6.356604
-5.287436,9,6.529883
-1.632969,14,6.549881
-9.50641,14,6.56994
-7.589134,14,6.590191
-7.611612,14,6.611187
-3.241263,8,6.623186
-2.723727,6,6.633203
-2.487885,8,6.645193
-5.799939,11,6.661185
-9.390369,14,6.682895
-12.992662,14,6.860568
-3.073158,7,6.872595
-0.981108,4,6.878595
-2.635394,8,6.891001
-1.487334,3,6.896009
-13.834674,14,6.919993
-9.967241,14,6.939017
-0.10836,5,6.946993
-0.185553,1,6.950032
-12.121768,14,6.970045
-9.942032,14,7.14614
-13.525688,14,7.167194
-9.518253,14,7.186782
-7.769562,13,7.207792
-9.272162,14,7.227812
-0.025035,2,7.232792
-4.060024,14,7.251785
-2.940696,9,7.265839
-9.56747,14,7.287083
-11.793245,14,7.307033
2.004338,14,7.491406
-10.81756,14,7.511394
0.960317,1,7.513376
-7.764375,14,7.534373
-0.165305,3,7.539359
-8.266934,14,7.559354
-4.059483,7,7.570404
0.448558,5,7.577405
-8.374529,14,7.598584
-12.134469,14,7.618598
-13.388906,14,7.803971
-0.046716,5,7.811972
-0.934955,2,7.816969
-1.235865,10,7.832965
-0.59741,2,7.836969
-13.532156,14,7.85797
-2.815863,10,7.874024
-0.81757,3,7.87901
1.577432,2,7.883141
-1.669179,4,7.890182
-11.951783,14,8.068507
-2.006836,4,8.07551
-10.243026,14,8.095779
-0.508888,3,8.101749
-1.772972,5,8.109758
-7.875943,14,8.13077
-8.780634,14,8.150751
-2.855197,7,8.160751
-1.012395,3,8.166753
0.899969,1,8.168799
-12.446793,14,8.354037
-4.781863,7,8.366031
0.823344,1,8.368091
-7.865027,12,8.386703
-6.780585,14,8.409699
-0.487503,4,8.416707
-1.457522,6,8.427742
-0.369154,7,8.437715
-3.822275,6,8.447704
-1.079346,5,8.455714
-8.293015,14,9.81387
-3.809716,8,9.82687
-11.630316,14,9.848871
-9.532216,14,9.870925
-12.397753,14,9.892104
-9.67327,14,9.915109
0.487517,2,9.919102
-2.885349,6,9.928113
-8.575049,14,9.949111
-8.996344,14,9.971217
-10.409115,14,10.172632
1.581869,2,10.176641
-0.171263,1,10.179605
-6.386874,14,10.20178
-10.475809,14,10.223776
0.918054,1,10.226809
-12.096206,14,10.246787
-4.021967,10,10.261776
-4.773522,9,10.277817
-6.329191,12,10.29593
-9.961815,14,10.479189
-0.154902,2,10.484195
-13.37536,14,10.504395
-1.294576,5,10.512388
-7.012783,14,10.535391
-0.08691,3,10.541384
-0.159646,1,10.544403
0.988077,1,10.54639
0.863634,1,10.549384
-10.17987,14,10.569407
-9.627499,14,10.747772
-2.064174,5,10.756739
-0.825532,3,10.762743
-12.322848,14,10.784797
-2.434195,6,10.794009
-8.641501,14,10.815039
-1.915227,8,10.826985
-0.040035,3,10.832998
-1.415816,11,10.848993
-13.076202,14,10.869992
-1.423479,4,11.034427
-1.895648,5,11.04342
-9.26826,14,11.065397
-12.572923,14,11.086492
-8.647079,14,11.108147
-8.743633,14,11.131161
-11.554935,14,11.160151
-2.576634,6,11.174206
-0.657617,4,11.183208
-11.273936,14,11.207872
-12.646543,14,11.409829
-6.720094,9,11.424834
-3.02582,10,11.441827
-2.034797,5,11.450833
0.937162,1,11.453823
0.295986,2,11.458818
-7.796984,14,11.481875
-1.384891,5,11.49053
-7.712671,14,11.513504
-3.0518,7,11.525491
0.905212,1,11.702592
-5.070576,11,11.722602
-10.804483,14,11.74663
-11.23009,14,11.769598
0.679393,3,11.775643
-2.111216,5,11.78564
-8.122112,14,11.808792
0.853336,1,11.811815
-9.806937,14,11.834829
-2.671946,7,11.849801
-6.672795,14,12.044285
-5.729889,12,12.064294
0.08322,2,12.068312
-12.496095,14,12.094524
-1.810584,6,12.105524
-12.344338,14,12.127539
-4.708897,14,12.149524
-11.131173,14,12.171512
-13.056792,14,12.195727
-1.625311,4,12.203711
-7.284741,14,12.409114
-0.920379,4,12.41612
-3.868837,7,12.427109
-0.99093,4,12.434116
-1.086643,2,12.438123
0.307704,2,12.442116
0.858556,1,12.445123
-3.879119,8,12.458173
-11.14665,14,12.481178
-8.2856,13,12.502278
0.50692,2,12.684561
-4.256265,14,12.709827
-3.317953,6,12.72183
0.760226,2,12.726843
-12.705796,14,12.748822
-12.862378,14,12.769829
-3.052284,9,12.785903
-9.63198,14,12.809607
0.668429,2,12.814593
0.430348,2,12.818581
0.087725,2,13.004576
0.176433,2,13.00954
-2.940906,12,13.029574
-3.781843,9,13.045533
-2.439417,6,13.055547
-3.801066,9,13.07055
-1.858006,4,13.078631
-8.727774,14,13.102293
-13.163763,14,13.126264
-2.372113,5,13.136272
-12.013031,14,13.344125
-3.728822,10,13.364123
-0.139884,1,13.367125
-6.598358,11,13.398808
-1.785797,4,13.410823
-10.649632,14,13.432796
0.899334,1,13.435805
-2.835774,6,13.44582
-9.861538,14,13.46881
-5.348181,8,13.481883
-10.806689,14,13.684329
-10.865778,14,13.70856
-0.116963,3,13.715555
0.035433,3,13.722522
0.128789,2,13.726519
-1.307498,4,13.733513
-0.669839,4,13.74152
-3.32862,6,13.751513
-11.845995,14,13.77353
-13.077099,14,13.796776
-12.408498,14,13.996164
-4.419097,9,14.010124
-11.242806,14,14.033166
-0.180118,1,14.036131
-12.951847,14,14.059168
-5.169628,14,14.081195
-3.261258,8,14.094304
-9.521523,14,14.117306
-9.171251,14,14.1393
-12.822701,14,14.162291
-1.111794,3,14.348798
-10.461976,14,14.372798
0.912313,1,14.375792
-5.00981,9,14.391842
-9.123526,14,14.413963
-1.960126,5,14.422959
-1.691726,4,14.43096
-0.556024,3,14.435954
-4.206777,9,14.451963
-0.230693,3,14.456954
-11.316882,14,14.650429
0.454904,2,14.654429
-11.54601,14,14.676453
-11.174501,14,14.700597
-11.094887,14,14.722593
-13.796809,14,14.745589
-10.281597,14,14.767586
-8.563341,14,14.789637
-7.987131,14,14.812944
-8.874457,14,14.835951
-2.686649,8,15.02405
0.082717,2,15.02908
-7.255114,14,15.053071
-0.32917,3,15.059087
-8.289679,14,15.08114
-0.710396,2,15.085127
-2.455039,5,15.093103
0.917967,1,15.095752
-1.819264,4,15.103752
0.400463,2,15.107745
-11.404321,14,15.308082
-10.482369,14,15.330076
-10.451057,14,15.352083
-0.422368,3,15.359087
0.043058,2,15.363071
-7.05024,14,15.386156
-2.25066,5,15.395163
0.977655,1,15.397616
0.009484,2,15.401594
-0.786066,3,15.407615
-3.334025,7,15.591269
0.208752,2,15.595279
-10.067104,14,15.619392
-8.819052,14,15.641402
-7.824622,10,15.6574
-8.212839,14,15.680407
-2.760173,6,15.690514
-0.182412,3,15.695479
-5.954775,14,15.719841
0.877425,1,15.72285
-13.644248,14,15.915897
-4.587572,10,15.931887
-11.151958,14,15.953888
0.301134,2,15.957901
-0.829455,2,15.961895
-0.595159,4,15.969895
0.220225,2,15.973899
-13.899351,14,15.996592
-1.03685,2,16.000591
-11.644722,14,16.023586
-0.155142,1,17.322764
0.868503,1,17.32577
-6.71057,14,17.348764
0.383153,2,17.352764
-1.15098,4,17.360764
-0.230752,3,17.366757
-9.887833,14,17.391818
-12.14275,14,17.417077
0.923013,1,17.420057
-3.491377,11,17.440057
-7.911238,10,17.639532
-10.098424,14,17.662497
0.960156,1,17.666506
-2.479168,6,17.679497
-8.873454,11,17.700755
-0.997096,6,17.712762
-8.960787,14,17.736762
-7.705538,12,17.75676
0.996695,1,17.75976
-10.78803,14,17.785856
-5.900331,14,17.985495
-8.360125,12,18.005588
-4.277979,9,18.020586
-4.445461,7,18.033587
0.005205,2,18.037589
-2.304728,6,18.047577
-7.823521,13,18.070577
-3.636948,9,18.085588
-3.659565,7,18.097637
-0.677581,4,18.103834
-2.774289,6,18.289541
-0.111649,1,18.291541
-12.84904,14,18.3141
-12.603197,14,18.33712
-8.410247,14,18.361122
-8.035139,14,18.384111
-1.525935,8,18.397161
-9.161671,14,18.420652
0.935853,1,18.422674
-13.01405,14,18.445657
-12.552923,14,18.641573
-13.553383,14,18.664577
-2.099889,7,18.676568
-12.434338,14,18.701625
-12.964636,14,18.724278
-6.136089,14,18.746283
-9.01984,14,18.770275
-1.622,6,18.780267
0.823978,1,18.783276
-7.206827,14,18.805949
-7.782766,14,19.002279
-3.933172,7,19.014408
-1.345021,3,19.019439
-1.027475,2,19.024403
-8.843203,14,19.04741
-1.188986,4,19.05441
-1.850601,4,19.061401
-0.164897,3,19.067408
-2.826121,6,19.076403
-0.474166,4,19.08641
0.361902,2,19.261545
0.90471,1,19.26355
-7.901943,13,19.285583
-4.698262,11,19.303751
0.068635,3,19.309744
-0.144724,1,19.311741
-13.305525,14,19.334753
-13.9823,14,19.356737
-10.101537,14,19.379756
1.004754,3,19.385739
-9.88394,14,19.586127
-10.267316,14,19.608358
-11.047199,14,19.631363
-8.359974,11,19.649362
-12.626217,14,19.671365
-2.054058,6,19.682356
-4.100322,9,19.697414
0.811933,1,19.700403
-0.802852,4,19.709018
-8.141224,11,19.727023
-8.705314,12,19.91401
0.870817,1,19.918013
-13.817755,14,19.94003
-1.186273,6,19.951029
-9.672974,14,19.973043
-8.516884,13,19.994065
-9.185856,13,20.014158
-10.536255,14,20.037164
-9.616846,13,20.060165
-8.373714,13,20.081154
0.96121,1,20.261636
-7.732387,14,20.285628
-8.504463,14,20.307831
-3.816952,7,20.319822
-5.554943,9,20.335825
0.92952,1,20.337827
-3.447457,6,20.349837
-0.254893,3,20.354831
-5.388517,12,20.374831
-10.402857,14,20.398872
-10.031218,14,20.606266
-4.151259,10,20.622258
-2.370775,6,20.632263
-2.458243,5,20.641268
-11.877289,14,20.666254
-6.998538,12,20.686263
-2.062242,4,20.693341
0.898567,1,20.697348
-2.315897,9,20.71345
-1.08592,8,20.727458
1.002842,3,20.912541
-1.829884,3,20.918537
-2.956179,10,20.936544
-2.122797,7,20.948554
-9.713864,14,20.971537
-9.892274,14,20.994613
0.140974,2,20.998621
-8.353864,13,21.020963
-3.039021,4,21.028949
-7.013399,14,21.053963
0.093094,9,21.323041
-4.047109,7,21.344992
-3.541176,8,21.377995
-2.749165,5,21.393045
-8.567799,14,21.419588
-4.030438,7,21.447596
-9.577848,14,21.483572
-7.033914,13,21.504667
-11.963371,14,21.528339
-4.907677,9,21.543295
-1.356984,4,21.729536
-11.819525,14,21.754536
-0.780812,3,21.760525
-2.636328,6,21.771534
-8.221044,13,21.794576
-4.509493,7,21.807912
-4.258081,9,21.823896
-1.188622,4,21.830896
0.996938,1,21.834915
-2.267038,13,21.856898
1.072815,4,22.049758
-2.503856,5,22.059778
-13.378361,14,22.082763
-6.102706,9,22.098812
-1.085086,3,22.1048
-11.472963,14,22.129461
-7.863793,14,22.153457
-1.097672,2,22.158454
-0.056475,3,22.163483
-10.466483,14,22.187457
0.075858,2,22.373377
-6.424176,12,22.393391
-2.361508,5,22.402401
-2.089182,6,22.413523
0.434064,2,22.417527
-7.673228,14,22.440526
-9.980205,14,22.464518
-6.804222,10,22.483531
-7.267709,11,22.501559
-4.039307,14,22.524722
-10.031626,14,22.75017
-2.691682,7,22.764153
0.692343,2,22.769142
0.887634,1,22.772137
-10.848532,14,22.797198
-2.324555,7,22.815846
0.94792,1,22.818857
-11.811865,14,22.844864
0.036186,2,22.849852
0.996169,1,22.852871
-2.785188,8,23.056222
-2.803209,7,23.072222
-9.33283,14,23.099274
-6.552509,14,23.122894
-6.51401,10,23.140894
-5.532122,10,23.157894
-11.084949,14,23.182914
-11.770977,14,23.208982
-0.784216,2,23.214188
-9.805996,14,23.239183
-8.917265,11,23.450272
-7.877373,14,23.476266
0.989355,1,23.479272
-11.687075,14,23.503311
-0.363626,3,23.509317
-9.817517,12,23.53046
-10.424783,14,23.5535
0.876368,1,23.555464
-2.700161,4,23.56346
-0.496887,2,23.568464
-12.504041,14,23.83287
-2.167948,4,23.848849
0.97843,1,23.851838
0.512874,2,23.857889
-11.528135,14,23.883827
0.828759,1,23.887804
-1.001718,5,23.896915
-8.999265,14,23.926051
-5.77596,11,23.94629
-0.761105,3,23.953256
-0.112104,1,24.159171
-12.293998,14,24.182163
-13.708431,14,24.208216
0.326612,3,24.215536
0.275904,2,24.220549
0.04192,3,24.226551
-0.762585,3,24.232556
-12.266235,14,24.256557
-12.163531,14,24.280555
-11.553369,14,24.304621
-4.22109,8,25.827989
-0.003432,3,25.836009
-0.248639,5,25.845001
-2.300232,4,25.852983
0.902483,1,25.85599
-7.994418,11,25.874989
0.600825,2,25.87899
-1.853024,7,25.891993
-13.224864,14,25.918239
-13.710759,14,25.94423
1.008395,3,26.126709
-2.867658,7,26.140686
-10.814776,14,26.165687
-5.341301,10,26.183684
-11.629864,14,26.207733
-9.327462,14,26.230903
-10.857232,14,26.252892
-12.677277,14,26.274899
-0.937375,3,26.280915
-8.274165,14,26.304955
-9.283003,14,26.51049
-13.687092,14,26.534594
-8.841831,14,26.558607
-6.26909,10,26.57455
-0.254521,3,26.580561
-0.472994,3,26.586557
-9.738238,14,26.609598
-0.550693,2,26.614599
-9.672142,14,26.636278
-3.452846,7,26.648247
-0.673888,3,26.845165
-7.80314,14,26.871169
-12.500566,14,26.899169
-11.505833,14,26.924618
-9.296836,14,26.950657
0.925536,1,26.954667
1.505718,2,26.95964
-12.327038,14,26.984625
-6.093391,14,27.011676
-8.954546,14,27.0373
-2.515506,8,27.240348
-4.06152,14,27.265342
-11.669945,14,27.291353
0.888268,1,27.294341
-8.477276,11,27.315454
-0.676826,3,27.323597
-9.031629,12,27.345619
0.884991,1,27.348603
0.469678,2,27.353597
-0.075519,3,27.359585
-8.652858,14,27.55694
-0.958171,7,27.568942
-10.25817,14,27.591928
-6.921342,11,27.610003
-2.749506,7,27.622185
-13.434689,14,27.645161
-10.453507,14,27.667164
-4.023675,9,27.682157
-8.128813,11,27.705216
0.830627,3,27.711216
-8.593697,11,27.907734
0.199562,2,27.911727
-13.909169,14,27.935859
-8.313963,14,27.958848
-1.474155,6,27.968866
-0.412974,3,27.973872
-2.577081,6,27.984855
-11.966698,14,28.007914
0.639863,2,28.011915
-8.41926,14,28.03534
-9.884466,14,28.244663
-9.778878,14,28.267622
-10.521209,14,28.290622
0.886274,1,28.293615
-11.734752,14,28.317275
-7.585733,14,28.341336
-8.144959,14,28.366319
-8.912259,14,28.389326
-9.306128,14,28.413382
-0.410961,3,28.418815
0.96365,1,28.605531
0.868196,1,28.608525
-8.263519,14,28.633035
0.590001,2,28.637019
-0.697553,2,28.641045
-0.782165,4,28.648012
-0.011943,6,28.65803
-0.47614,3,28.66401
-0.47392,6,28.675012
-2.578912,5,28.683019
-11.758589,14,28.894066
-0.415733,3,28.900102
-9.018827,14,28.923239
-2.590826,7,28.936275
-1.429274,5,28.945261
0.134467,2,28.949234
-0.710335,2,28.953281
-12.385728,14,28.977234
-0.818518,4,28.985234
-4.258801,9,29.001249
-1.558884,6,29.212705
-12.147186,14,29.239982
-1.340626,5,29.251989
-0.985591,5,29.261994
-4.100132,8,29.278008
-10.195887,14,29.305048
-0.891809,5,29.314071
-6.472107,10,29.330682
-2.2595,5,29.339689
-11.5372,14,29.363689
-3.08624,6,29.559105
-5.023106,10,29.577122
-1.737825,4,29.585109
-0.008363,2,29.589113
-0.009023,3,29.595113
-2.722815,5,29.605154
-1.467824,4,29.613191
-5.247655,8,29.629803
-5.321063,8,29.648808
-5.593303,14,29.688816
-10.0236,13,29.922127
-0.768801,3,29.927126
2.207378,9,29.942124
-1.102244,4,29.950117
-12.826635,14,29.972113
-9.988433,14,29.994119
-0.652178,4,30.001131
0.619114,2,30.005124
-11.052839,14,30.027287
-0.288535,3,30.033288
-7.651999,14,30.232713
-4.937319,9,30.247694
0.86184,1,30.250697
-8.011555,14,30.272731
-2.289867,5,30.281687
-2.237664,7,30.292699
-0.124914,2,30.296718
-0.59042,7,30.308783
-4.979756,8,30.322376
-0.537243,2,30.328376
-10.051943,14,30.552431
-0.674699,4,30.560438
-13.337055,14,30.58446
-1.691818,5,30.594424
-13.44734,14,30.617492
-3.750733,7,30.629642
-7.903263,14,30.653653
0.989173,1,30.655666
-9.210236,11,30.674653
-1.190625,4,30.682664
-8.756833,14,30.919214
-0.209889,3,30.926402
-0.17059,4,30.935408
-10.529611,14,30.959409
0.945651,1,30.962416
-11.929293,14,30.987437
-0.609389,2,30.991453
-0.711094,2,30.996452
-7.458062,14,31.020487
-0.413527,3,31.026701
-0.248997,4,31.216008
-0.185087,1,31.219003
0.903917,1,31.220994
-8.275949,14,31.24418
-4.749715,9,31.258178
-2.590494,4,31.266178
-9.18702,13,31.288178
0.87415,1,31.291216
-1.339911,4,31.299194
-9.474398,14,31.321229
-13.423683,14,31.558586
-2.252115,6,31.57058
-0.13087,1,31.573598
-1.380413,6,31.587585
-1.621766,3,31.594579
-0.171812,3,31.601581
-10.081006,14,31.628308
-0.131668,3,31.634289
0.255465,3,31.641273
0.975617,1,31.645294
-8.280223,14,31.85611
-0.616572,3,31.86211
-1.116904,4,31.869109
-6.600394,8,31.885116
0.333782,2,31.889103
0.991844,1,31.892117
-3.133025,8,31.907101
0.9012,1,31.910166
0.339083,2,31.914155
-12.010421,14,31.936281
-8.200441,14,32.139852
-0.115875,1,32.142859
0.144536,2,32.146871
-1.909157,7,32.159871
-9.61346,14,32.184869
-8.299069,14,32.214968
-8.296416,14,32.238584
-9.241832,14,32.262583
-0.154064,1,32.265583
-12.748968,14,32.28957
-13.632151,14,33.816371
-0.173241,1,33.820352
-0.913798,2,33.825356
0.946162,1,33.827935
-9.289627,14,33.855991
-4.869972,10,33.873986
-13.79318,14,33.897993
-5.148081,14,33.921066
0.080144,2,33.925034
-5.828437,11,33.944193
0.58574,2,34.124712
0.158648,2,34.128722
-8.641983,14,34.152952
-1.006851,4,34.159935
-6.210966,11,34.178967
-9.760204,14,34.204944
-2.55641,7,34.217011
-4.790194,6,34.227052
-2.422566,8,34.244632
-2.630922,6,34.255632
-10.693656,14,34.465576
0.96738,1,34.468571
-0.703159,2,34.472545
-4.340435,11,34.490584
-1.197363,3,34.496545
0.978199,1,34.499546
0.961416,1,34.501538
-4.909564,8,34.514538
0.032548,2,34.519591
-1.346767,3,34.524591
-0.975557,2,34.708094
-0.882244,4,34.715094
0.165381,3,34.721137
-9.475499,14,34.743309
-9.305893,14,34.766315
-1.206139,6,34.777308
-0.406122,4,34.785315
-13.44072,14,34.807311
-1.485377,7,34.819364
-5.270072,11,34.838499
-8.315994,14,35.031329
-9.55575,14,35.054376
-8.072929,14,35.077375
-3.366284,7,35.08938
-11.242282,14,35.11338
0.818388,1,35.116439
-0.788829,4,35.123437
-8.119579,14,35.146028
-8.565994,14,35.169024
-8.081343,14,35.192031
-5.168924,8,35.388405
-7.541739,14,35.417443
-0.311538,3,35.423443
-4.620088,8,35.438687
0.918686,1,35.441691
0.916077,8,35.454686
-6.336103,14,35.476722
-2.134626,5,35.485687
0.112103,2,35.490695
-8.900433,14,35.512699
-0.581163,3,35.692241
-1.790681,5,35.702232
-5.38479,9,35.718303
-5.081122,14,35.740453
-4.006249,7,35.751446
-0.553426,3,35.757481
-2.745844,6,35.767447
-8.207076,14,35.789479
-11.758338,14,35.811447
-0.017966,2,35.816469
-2.83867,8,36.000746
-4.892673,11,36.017742
-2.249239,4,36.024781
-10.412534,14,36.047437
-9.847853,14,36.071441
-3.342615,8,36.085448
-4.814409,11,36.103443
0.856168,1,36.10544
0.948876,1,36.108443
0.880582,1,36.111442
-0.602377,3,36.291324
-0.687847,4,36.299352
-9.609133,14,36.321381
-1.249379,5,36.329372
-8.405704,14,36.351483
-9.219194,14,36.37348
-10.171479,14,36.397501
-13.818129,14,36.420529
-1.705491,5,36.430539
0.884079,1,36.43354
-4.362275,7,36.641148
-1.846682,5,36.65019
0.949832,1,36.652142
-2.655594,6,36.66215
-11.984987,14,36.685137
-7.865454,14,36.709146
0.58417,2,36.713153
-6.022362,13,36.73419
-6.521729,10,36.750582
-1.02729,6,36.76158
-8.208722,14,36.961708
0.846393,1,36.964742
-9.197883,14,36.987722
-3.433592,6,36.997719
-13.726382,14,37.020791
0.617764,2,37.025825
-8.447724,14,37.048437
-8.501169,14,37.071451
-11.063949,14,37.094439
-0.328494,4,37.103443
-2.038385,5,37.287849
-8.131498,11,37.305816
0.956054,1,37.309824
-9.742994,14,37.333877
-7.671582,11,37.350595
-1.341193,8,37.366602
-7.88425,14,37.389622
-5.781792,9,37.405602
-8.474469,11,37.423658
-2.7742,7,37.436264
-0.17358,1,37.622703
0.991453,1,37.625704
-0.080986,3,37.631709
-12.910314,14,37.654349
-12.937878,14,37.678342
-7.496101,14,37.702342
-13.668865,14,37.724412
-9.996313,14,37.747568
-9.287076,14,37.77158
0.832191,1,37.774584
-8.700322,14,37.97305
-12.124871,14,37.996068
-12.259726,14,38.019063
-11.789142,14,38.041241
-5.598982,10,38.057243
-8.359737,14,38.08125
-3.949272,6,38.092247
-13.879467,14,38.11425
-9.847207,14,38.136343
-9.763633,14,38.159622
0.973455,1,38.330918
-11.502616,14,38.354154
-0.098519,2,38.359136
-11.110991,14,38.381158
-6.661585,10,38.398124
-0.758826,4,38.40514
-2.820703,9,38.421144
-2.629565,8,38.434185
-0.01671,2,38.43834
-0.192418,4,38.446368
-1.209827,5,38.624076
-2.902633,8,38.64272
-7.512715,13,38.663733
-1.390484,6,38.675714
-0.14589,2,38.680724
-2.629399,6,38.690721
-8.747369,14,38.713747
-2.841351,6,38.723777
-11.131488,14,38.746911
-2.44195,5,38.755915
0.929741,1,38.943431
-4.221441,7,38.955439
-0.266038,4,38.963432
-12.796529,14,38.986423
-12.986658,14,39.009423
-7.310102,13,39.031489
0.8141,1,39.034481
-7.151403,12,39.056634
-6.961721,13,39.076634
-2.585384,5,39.086636
-9.997196,14,39.284179
0.445493,3,39.290167
-2.341995,10,39.306142
-0.385543,3,39.312142
-2.382415,5,39.321142
-0.458547,3,39.327215
-6.594067,11,39.34642
-12.896864,14,39.368393
-4.461363,10,39.386405
-0.12314,1,39.388419
-8.68845,14,39.591848
-5.212077,10,39.607852
-12.194846,14,39.630903
-9.865118,14,39.654022
0.674031,2,39.658036
-6.727368,10,39.675058
-1.364919,8,39.692052
-3.71104,7,39.704056
-0.952695,4,39.711051
-8.246872,14,39.734153
-10.66509,14,39.929611
-0.032346,2,39.934614
0.158287,2,39.938628
0.927149,1,39.940614
-2.237437,4,39.948731
-1.129181,4,39.955718
-9.378397,14,39.978722
-7.833287,14,40.001729
-7.537393,14,40.024728
-7.594655,14,40.0489
-3.519541,8,40.25054
-2.237025,8,40.263533
-10.233449,14,40.28654
-0.996387,3,40.29254
-11.255472,14,40.315544
-10.021547,14,40.33859
-9.382513,14,40.362194
-0.188616,1,40.365203
0.861423,1,40.368203
-8.653431,14,40.391198
722,8,34.270655
-10.717883,14,34.298677
-13.036778,14,34.321696
-1.977953,6,34.332352
-13.290551,14,34.355355
-0.944423,2,34.360351
0.88177,1,34.363375
-3.605309,7,34.375351
-6.348991,10,34.393352
-11.128271,14,34.416353
-2.863746,5,34.425429
0.896531,1,34.428434
-2.60578,9,34.443581
-9.40409,13,34.553857
-13.33455,14,34.57884
-9.022618,14,34.601846
-0.16196,1,34.604816
-1.284328,3,34.609808
-3.953171,9,34.624864
-3.711053,12,34.644117
-7.271223,14,34.666116
-3.369424,9,34.680114
-0.129786,1,34.689123
-11.872937,14,34.849513
-12.398599,14,34.875542
-2.976276,8,34.889508
-9.734482,14,34.912519
-3.937695,6,34.922596
-7.779431,14,34.94473
-13.695908,14,34.967732
-7.397868,14,34.98975
-1.565415,4,34.996729
-7.869175,14,35.211065
-1.833588,5,35.22311
1.362734,5,35.232113
-13.256227,14,35.25524
-1.842025,4,35.262218
-8.993289,11,35.280224
-6.948592,14,35.30322
0.988663,1,35.306219
0.994578,1,35.309211
-10.238326,14,35.331273
-0.934803,5,35.340415
-2.285418,10,35.357411
-1.503275,4,35.364413
-2.153489,6,35.375434
-4.417029,7,35.531767
-0.898616,2,35.537925
-13.482154,14,35.561921
0.970053,1,35.564928
0.926512,1,35.566921
-13.574029,14,35.589923
-0.167394,4,35.596924
-8.796022,11,35.613937
-1.061912,9,35.628026
-7.083301,14,35.649288
-1.191772,4,35.658264
-8.774794,14,35.680291
-9.340198,12,35.835093
-1.333603,5,35.846145
-4.696628,10,35.862164
-0.775616,2,35.867146
